s_L,s_R,b2,b1,b0,a3,a2,a1,a0
0.0600,0.0000,0.000000,1.011582,1.012374,1.000000,1.033479,0.989617,1.020518
0.0600,0.0100,0.000000,1.011136,1.011918,1.000000,1.032472,0.988832,1.019968
0.0600,0.0200,0.000000,1.011956,1.012787,1.000000,1.034262,0.989993,1.020896
0.0600,0.0300,0.000000,1.011398,1.012210,1.000000,1.033034,0.989033,1.020243
0.0600,0.0400,0.000000,1.011021,1.011830,1.000000,1.032128,0.988307,1.019721
0.0600,0.0500,0.000000,1.010542,1.011239,1.000000,1.031790,0.989149,1.019949
0.0600,0.0600,0.000000,1.012277,1.013285,1.000000,1.034093,0.989923,1.020361
0.0600,0.0700,0.000000,1.011342,1.012239,1.000000,1.032411,0.987960,1.019624
0.0600,0.0800,0.000000,1.012718,1.013606,1.000000,1.035045,0.991324,1.020940
0.0600,0.0900,0.000000,1.011742,1.012715,1.000000,1.033129,0.987804,1.019878
0.0600,0.1000,0.000000,1.013046,1.013997,1.000000,1.035628,0.991297,1.021151
0.0600,0.1100,0.000000,1.012107,1.013142,1.000000,1.033724,0.988009,1.020070
0.0600,0.1200,0.000000,1.011573,1.012484,1.000000,1.033312,0.988337,1.020264
0.0600,0.1300,0.000000,1.012881,1.013771,1.000000,1.035740,0.991718,1.021457
0.0600,0.1400,0.000000,1.011696,1.012659,1.000000,1.033410,0.987949,1.020201
0.0600,0.1500,0.000000,1.012959,1.013896,1.000000,1.035762,0.991335,1.021370
0.0600,0.1600,0.000000,1.011762,1.012774,1.000000,1.033364,0.987496,1.020057
0.0600,0.1700,0.000000,1.012973,1.013956,1.000000,1.035618,0.990874,1.021186
0.0600,0.1800,0.000000,1.013584,1.014762,1.000000,1.036002,0.990532,1.020879
0.0600,0.1900,0.000000,1.012307,1.013417,1.000000,1.034122,0.987795,1.020225
0.0600,0.2000,0.000000,1.013436,1.014514,1.000000,1.036288,0.991047,1.021354
0.0600,0.2100,0.000000,1.012228,1.013387,1.000000,1.033747,0.987128,1.019898
0.0600,0.2200,0.000000,1.012760,1.013980,1.000000,1.034811,0.987778,1.020397
0.0600,0.2300,0.000000,1.013829,1.015010,1.000000,1.036894,0.991046,1.021515
0.0600,0.2400,0.000000,1.012528,1.013791,1.000000,1.034086,0.986870,1.019880
0.0600,0.2500,0.000000,1.012912,1.014235,1.000000,1.034843,0.987181,1.020218
0.0600,0.2600,0.000000,1.013360,1.014756,1.000000,1.035779,0.987535,1.020660
0.0600,0.2700,0.000000,1.013701,1.015156,1.000000,1.036450,0.987870,1.020962
0.0600,0.2800,0.000000,1.012903,1.014338,1.000000,1.034549,0.986200,1.019862
0.0600,0.2900,0.000000,1.013247,1.014749,1.000000,1.035229,0.986438,1.020161
0.0600,0.3000,0.000000,1.013479,1.015047,1.000000,1.035672,0.986420,1.020333
0.0600,0.3100,0.000000,1.013666,1.015300,1.000000,1.036025,0.986303,1.020459
0.0600,0.3200,0.000000,1.013873,1.015576,1.000000,1.036417,0.986286,1.020605
0.0600,0.3300,0.000000,1.013958,1.015705,1.000000,1.036492,0.986354,1.020585
0.0600,0.3400,0.000000,1.014190,1.016006,1.000000,1.036936,0.986520,1.020765
0.0600,0.3500,0.000000,1.015378,1.017362,1.000000,1.039630,0.988252,1.022209
0.0600,0.3600,0.000000,1.015276,1.017323,1.000000,1.039386,0.987555,1.022020
0.0600,0.3700,0.000000,1.015357,1.017475,1.000000,1.039504,0.987437,1.022026
0.0600,0.3800,0.000000,1.016401,1.018699,1.000000,1.041895,0.988861,1.023307
0.0600,0.3900,0.000000,1.016131,1.018482,1.000000,1.041241,0.988005,1.022886
0.0600,0.4000,0.000000,1.015130,1.017684,1.000000,1.038825,0.984376,1.021261
0.0600,0.4100,0.000000,1.030814,1.033251,1.000000,1.075423,1.025108,1.043795
0.0600,0.4200,0.000000,1.032053,1.034728,1.000000,1.078648,1.026328,1.045728
0.0600,0.4300,0.000000,1.033412,1.036360,1.000000,1.082204,1.027685,1.047860
0.0600,0.4400,0.000000,1.030424,1.033101,1.000000,1.074576,1.025021,1.043510
0.0600,0.4500,0.000000,1.026808,1.029198,1.000000,1.065519,1.021922,1.038347
0.0600,0.4600,0.000000,1.024366,1.026374,1.000000,1.058969,1.019486,1.034310
0.0600,0.4700,0.000000,1.022492,1.024421,1.000000,1.054413,1.018006,1.031742
0.0600,0.4800,0.000000,1.019661,1.021360,1.000000,1.047436,1.015652,1.027695
0.0600,0.4900,0.000000,1.017006,1.018477,1.000000,1.040912,1.013454,1.023882
0.0600,0.5000,0.000000,1.015165,1.016389,1.000000,1.036455,1.011907,1.021242
0.0700,0.0000,0.000000,1.011023,1.011802,1.000000,1.032270,0.988610,1.019879
0.0700,0.0100,0.000000,1.011928,1.012762,1.000000,1.034187,0.989896,1.020847
0.0700,0.0200,0.000000,1.011474,1.012297,1.000000,1.033147,0.989099,1.020274
0.0700,0.0300,0.000000,1.010974,1.011783,1.000000,1.032054,0.988218,1.019692
0.0700,0.0400,0.000000,1.011659,1.012511,1.000000,1.033555,0.989138,1.020471
0.0700,0.0500,0.000000,1.011262,1.012111,1.000000,1.032599,0.988371,1.019920
0.0700,0.0600,0.000000,1.010770,1.011504,1.000000,1.032249,0.989155,1.020148
0.0700,0.0700,0.000000,1.012606,1.013661,1.000000,1.034772,0.990264,1.020683
0.0700,0.0800,0.000000,1.011538,1.012475,1.000000,1.032779,0.987948,1.019766
0.0700,0.0900,0.000000,1.012991,1.013921,1.000000,1.035588,0.991521,1.021182
0.0700,0.1000,0.000000,1.012046,1.013064,1.000000,1.033695,0.988125,1.020112
0.0700,0.1100,0.000000,1.011514,1.012411,1.000000,1.033279,0.988473,1.020301
0.0700,0.1200,0.000000,1.012851,1.013729,1.000000,1.035792,0.991837,1.021545
0.0700,0.1300,0.000000,1.012335,1.013204,1.000000,1.034549,0.990909,1.020831
0.0700,0.1400,0.000000,1.013004,1.013931,1.000000,1.035969,0.991598,1.021537
0.0700,0.1500,0.000000,1.012430,1.013346,1.000000,1.034607,0.990543,1.020762
0.0700,0.1600,0.000000,1.013067,1.014042,1.000000,1.035947,0.991226,1.021423
0.0700,0.1700,0.000000,1.011917,1.012970,1.000000,1.033613,0.987499,1.020125
0.0700,0.1800,0.000000,1.013114,1.014136,1.000000,1.035867,0.990883,1.021271
0.0700,0.1900,0.000000,1.011834,1.012923,1.000000,1.033104,0.987069,1.019694
0.0700,0.2000,0.000000,1.012425,1.013577,1.000000,1.034290,0.987749,1.020250
0.0700,0.2100,0.000000,1.013540,1.014659,1.000000,1.036444,0.991015,1.021384
0.0700,0.2200,0.000000,1.012298,1.013499,1.000000,1.033810,0.986995,1.019867
0.0700,0.2300,0.000000,1.012765,1.014025,1.000000,1.034729,0.987494,1.020287
0.0700,0.2400,0.000000,1.013824,1.015043,1.000000,1.036802,0.990802,1.021409
0.0700,0.2500,0.000000,1.012459,1.013762,1.000000,1.033859,0.986424,1.019696
0.0700,0.2600,0.000000,1.012877,1.014241,1.000000,1.034675,0.986859,1.020062
0.0700,0.2700,0.000000,1.013279,1.014715,1.000000,1.035515,0.987109,1.020453
0.0700,0.2800,0.000000,1.013633,1.015130,1.000000,1.036198,0.987500,1.020755
0.0700,0.2900,0.000000,1.014562,1.016009,1.000000,1.038085,0.990650,1.021836
0.0700,0.3000,0.000000,1.013067,1.014609,1.000000,1.034755,0.985781,1.019839
0.0700,0.3100,0.000000,1.013253,1.014860,1.000000,1.035095,0.985682,1.019954
0.0700,0.3200,0.000000,1.014630,1.016400,1.000000,1.038159,0.987786,1.021575
0.0700,0.3300,0.000000,1.014687,1.016502,1.000000,1.038170,0.987756,1.021519
0.0700,0.3400,0.000000,1.014861,1.016744,1.000000,1.038486,0.987783,1.021630
0.0700,0.3500,0.000000,1.014907,1.016857,1.000000,1.038553,0.987465,1.021611
0.0700,0.3600,0.000000,1.014889,1.016907,1.000000,1.038479,0.986952,1.021508
0.0700,0.3700,0.000000,1.016058,1.018252,1.000000,1.041112,0.988749,1.022919
0.0700,0.3800,0.000000,1.015942,1.018200,1.000000,1.040812,0.988147,1.022695
0.0700,0.3900,0.000000,1.015756,1.018074,1.000000,1.040355,0.987439,1.022385
0.0700,0.4000,0.000000,1.014766,1.017286,1.000000,1.037934,0.983746,1.020738
0.0700,0.4100,0.000000,1.030147,1.032512,1.000000,1.073779,1.024537,1.042867
0.0700,0.4200,0.000000,1.031374,1.033972,1.000000,1.076971,1.025741,1.044782
0.0700,0.4300,0.000000,1.032719,1.035584,1.000000,1.080490,1.027081,1.046894
0.0700,0.4400,0.000000,1.031769,1.034585,1.000000,1.078041,1.026248,1.045519
0.0700,0.4500,0.000000,1.028828,1.031434,1.000000,1.070661,1.023732,1.041347
0.0700,0.4600,0.000000,1.026127,1.028309,1.000000,1.063401,1.021024,1.036893
0.0700,0.4700,0.000000,1.024049,1.026137,1.000000,1.058327,1.019365,1.034041
0.0700,0.4800,0.000000,1.020967,1.022800,1.000000,1.050703,1.016781,1.029627
0.0700,0.4900,0.000000,1.018155,1.019746,1.000000,1.043775,1.014440,1.025586
0.0700,0.5000,0.000000,1.016645,1.018156,1.000000,1.040126,1.013256,1.023483
0.0800,0.0000,0.000000,1.011708,1.012531,1.000000,1.033780,0.989502,1.020664
0.0800,0.0100,0.000000,1.011344,1.012163,1.000000,1.032905,0.988837,1.020162
0.0800,0.0200,0.000000,1.010936,1.011748,1.000000,1.031972,0.988107,1.019647
0.0800,0.0300,0.000000,1.011730,1.012594,1.000000,1.033650,0.989181,1.020489
0.0800,0.0400,0.000000,1.011229,1.012079,1.000000,1.032544,0.988299,1.019896
0.0800,0.0500,0.000000,1.012470,1.013286,1.000000,1.034901,0.991693,1.021090
0.0800,0.0600,0.000000,1.011495,1.012383,1.000000,1.033040,0.988452,1.020099
0.0800,0.0700,0.000000,1.010972,1.011741,1.000000,1.032643,0.989133,1.020310
0.0800,0.0800,0.000000,1.012914,1.014017,1.000000,1.035403,0.990566,1.020977
0.0800,0.0900,0.000000,1.012271,1.013164,1.000000,1.034012,0.990535,1.020359
0.0800,0.1000,0.000000,1.011398,1.012275,1.000000,1.033155,0.988556,1.020308
0.0800,0.1100,0.000000,1.012801,1.013664,1.000000,1.035758,0.991992,1.021573
0.0800,0.1200,0.000000,1.011742,1.012681,1.000000,1.033723,0.988528,1.020485
0.0800,0.1300,0.000000,1.013076,1.013994,1.000000,1.036237,0.991953,1.021738
0.0800,0.1400,0.000000,1.012451,1.013357,1.000000,1.034761,0.990775,1.020900
0.0800,0.1500,0.000000,1.013117,1.014082,1.000000,1.036165,0.991496,1.021595
0.0800,0.1600,0.000000,1.012532,1.013486,1.000000,1.034777,0.990421,1.020805
0.0800,0.1700,0.000000,1.013215,1.014229,1.000000,1.036202,0.991239,1.021508
0.0800,0.1800,0.000000,1.012086,1.013181,1.000000,1.033884,0.987558,1.020201
0.0800,0.1900,0.000000,1.013269,1.014333,1.000000,1.036131,0.990936,1.021358
0.0800,0.2000,0.000000,1.011944,1.013075,1.000000,1.033254,0.986996,1.019708
0.0800,0.2100,0.000000,1.012474,1.013667,1.000000,1.034314,0.987541,1.020199
0.0800,0.2200,0.000000,1.013586,1.014743,1.000000,1.036472,0.990862,1.021347
0.0800,0.2300,0.000000,1.012291,1.013531,1.000000,1.033711,0.986678,1.019750
0.0800,0.2400,0.000000,1.013336,1.014533,1.000000,1.035719,0.990032,1.020826
0.0800,0.2500,0.000000,1.013732,1.014986,1.000000,1.036532,0.990390,1.021211
0.0800,0.2600,0.000000,1.014104,1.015417,1.000000,1.037295,0.990713,1.021573
0.0800,0.2700,0.000000,1.012861,1.014267,1.000000,1.034542,0.986606,1.019922
0.0800,0.2800,0.000000,1.013184,1.014656,1.000000,1.035178,0.986778,1.020196
0.0800,0.2900,0.000000,1.014099,1.015518,1.000000,1.037014,0.989981,1.021243
0.0800,0.3000,0.000000,1.014357,1.015839,1.000000,1.037537,0.990033,1.021474
0.0800,0.3100,0.000000,1.013938,1.015606,1.000000,1.036632,0.986969,1.020788
0.0800,0.3200,0.000000,1.014200,1.015939,1.000000,1.037141,0.987125,1.021000
0.0800,0.3300,0.000000,1.014418,1.016229,1.000000,1.037572,0.987162,1.021175
0.0800,0.3400,0.000000,1.014454,1.016307,1.000000,1.037529,0.987139,1.021089
0.0800,0.3500,0.000000,1.014565,1.016485,1.000000,1.037711,0.987017,1.021126
0.0800,0.3600,0.000000,1.014502,1.016484,1.000000,1.037516,0.986430,1.020953
0.0800,0.3700,0.000000,1.015656,1.017816,1.000000,1.040167,0.988137,1.022387
0.0800,0.3800,0.000000,1.015613,1.017838,1.000000,1.040016,0.987767,1.022246
0.0800,0.3900,0.000000,1.015382,1.017665,1.000000,1.039462,0.986903,1.021879
0.0800,0.4000,0.000000,1.016368,1.018832,1.000000,1.041716,0.988375,1.023092
0.0800,0.4100,0.000000,1.029577,1.031884,1.000000,1.072386,1.024056,1.042083
0.0800,0.4200,0.000000,1.030693,1.033215,1.000000,1.075289,1.025153,1.043832
0.0800,0.4300,0.000000,1.032024,1.034807,1.000000,1.078769,1.026474,1.045923
0.0800,0.4400,0.000000,1.031109,1.033846,1.000000,1.076415,1.025676,1.044600
0.0800,0.4500,0.000000,1.031078,1.033929,1.000000,1.076418,1.025770,1.044691
0.0800,0.4600,0.000000,1.028083,1.030461,1.000000,1.068345,1.022749,1.039765
0.0800,0.4700,0.000000,1.025772,1.028040,1.000000,1.062675,1.020881,1.036587
0.0800,0.4800,0.000000,1.022408,1.024390,1.000000,1.054319,1.018035,1.031762
0.0800,0.4900,0.000000,1.019352,1.021068,1.000000,1.046765,1.015471,1.027363
0.0800,0.5000,0.000000,1.016747,1.018236,1.000000,1.040362,1.013312,1.023611
0.0900,0.0000,0.000000,1.011027,1.011827,1.000000,1.032349,0.988356,1.019933
0.0900,0.0100,0.000000,1.011958,1.012821,1.000000,1.034287,0.989593,1.020890
0.0900,0.0200,0.000000,1.011588,1.012447,1.000000,1.033393,0.988907,1.020375
0.0900,0.0300,0.000000,1.011180,1.012032,1.000000,1.032444,0.988169,1.019843
0.0900,0.0400,0.000000,1.012533,1.013359,1.000000,1.034991,0.991728,1.021111
0.0900,0.0500,0.000000,1.011470,1.012360,1.000000,1.032993,0.988382,1.020075
0.0900,0.0600,0.000000,1.012725,1.013579,1.000000,1.035407,0.991835,1.021314
0.0900,0.0700,0.000000,1.011760,1.012689,1.000000,1.033541,0.988658,1.020308
0.0900,0.0800,0.000000,1.011206,1.012012,1.000000,1.033085,0.989227,1.020490
0.0900,0.0900,0.000000,1.011838,1.012907,1.000000,1.032949,0.988659,1.019620
0.0900,0.1000,0.000000,1.012514,1.013346,1.000000,1.035242,0.991835,1.021369
0.0900,0.1100,0.000000,1.011632,1.012549,1.000000,1.033586,0.988660,1.020476
0.0900,0.1200,0.000000,1.013027,1.013930,1.000000,1.036207,0.992109,1.021769
0.0900,0.1300,0.000000,1.012499,1.013394,1.000000,1.034957,0.991087,1.021055
0.0900,0.1400,0.000000,1.013196,1.014153,1.000000,1.036455,0.991848,1.021811
0.0900,0.1500,0.000000,1.012558,1.013500,1.000000,1.034940,0.990659,1.020948
0.0900,0.1600,0.000000,1.013268,1.014273,1.000000,1.036437,0.991520,1.021694
0.0900,0.1700,0.000000,1.012673,1.013666,1.000000,1.035014,0.990421,1.020878
0.0900,0.1800,0.000000,1.013376,1.014431,1.000000,1.036487,0.991306,1.021610
0.0900,0.1900,0.000000,1.012746,1.013788,1.000000,1.034982,0.990138,1.020748
0.0900,0.2000,0.000000,1.013209,1.014296,1.000000,1.035815,0.990836,1.021108
0.0900,0.2100,0.000000,1.013754,1.014903,1.000000,1.036970,0.991369,1.021680
0.0900,0.2200,0.000000,1.013077,1.014211,1.000000,1.035345,0.990083,1.020743
0.0900,0.2300,0.000000,1.013551,1.014745,1.000000,1.036328,0.990549,1.021217
0.0900,0.2400,0.000000,1.013985,1.015239,1.000000,1.037223,0.990969,1.021646
0.0900,0.2500,0.000000,1.013244,1.014475,1.000000,1.035446,0.989614,1.020625
0.0900,0.2600,0.000000,1.013621,1.014910,1.000000,1.036201,0.989958,1.020974
0.0900,0.2700,0.000000,1.014015,1.015364,1.000000,1.037004,0.990364,1.021354
0.0900,0.2800,0.000000,1.012791,1.014238,1.000000,1.034295,0.986214,1.019720
0.0900,0.2900,0.000000,1.013018,1.014529,1.000000,1.034728,0.986165,1.019887
0.0900,0.3000,0.000000,1.013311,1.014884,1.000000,1.035276,0.986376,1.020111
0.0900,0.3100,0.000000,1.013496,1.015135,1.000000,1.035620,0.986283,1.020232
0.0900,0.3200,0.000000,1.013770,1.015479,1.000000,1.036159,0.986450,1.020460
0.0900,0.3300,0.000000,1.013994,1.015773,1.000000,1.036577,0.986511,1.020618
0.0900,0.3400,0.000000,1.014110,1.015959,1.000000,1.036782,0.986292,1.020665
0.0900,0.3500,0.000000,1.014165,1.016055,1.000000,1.036769,0.986371,1.020594
0.0900,0.3600,0.000000,1.014113,1.016065,1.000000,1.036609,0.985802,1.020444
0.0900,0.3700,0.000000,1.015250,1.017371,1.000000,1.039183,0.987617,1.021829
0.0900,0.3800,0.000000,1.015221,1.017413,1.000000,1.039096,0.987157,1.021726
0.0900,0.3900,0.000000,1.015074,1.017326,1.000000,1.038697,0.986514,1.021435
0.0900,0.4000,0.000000,1.015984,1.018410,1.000000,1.040788,0.987825,1.022562
0.0900,0.4100,0.000000,1.028904,1.031140,1.000000,1.070726,1.023480,1.041142
0.0900,0.4200,0.000000,1.030111,1.032571,1.000000,1.073863,1.024658,1.043028
0.0900,0.4300,0.000000,1.031327,1.034027,1.000000,1.077043,1.025867,1.044945
0.0900,0.4400,0.000000,1.030446,1.033105,1.000000,1.074782,1.025102,1.043674
0.0900,0.4500,0.000000,1.031438,1.034322,1.000000,1.077388,1.026116,1.045266
0.0900,0.4600,0.000000,1.030262,1.032862,1.000000,1.073879,1.024690,1.042966
0.0900,0.4700,0.000000,1.027684,1.030154,1.000000,1.067522,1.022580,1.039417
0.0900,0.4800,0.000000,1.023961,1.026107,1.000000,1.058230,1.019397,1.034066
0.0900,0.4900,0.000000,1.020672,1.022527,1.000000,1.050072,1.016617,1.029325
0.0900,0.5000,0.000000,1.017843,1.019448,1.000000,1.043096,1.014254,1.025243
0.1000,0.0000,0.000000,1.011617,1.012453,1.000000,1.033645,0.989218,1.020610
0.1000,0.0100,0.000000,1.011279,1.012116,1.000000,1.032839,0.988468,1.020142
0.1000,0.0200,0.000000,1.012770,1.013595,1.000000,1.035648,0.992123,1.021522
0.1000,0.0300,0.000000,1.011825,1.012723,1.000000,1.033845,0.988993,1.020561
0.1000,0.0400,0.000000,1.011402,1.012293,1.000000,1.032861,0.988221,1.020009
0.1000,0.0500,0.000000,1.012746,1.013610,1.000000,1.035416,0.991790,1.021297
0.1000,0.0600,0.000000,1.011740,1.012672,1.000000,1.033488,0.988576,1.020273
0.1000,0.0700,0.000000,1.013002,1.013897,1.000000,1.035968,0.992068,1.021572
0.1000,0.0800,0.000000,1.010811,1.011521,1.000000,1.032937,0.990062,1.020807
0.1000,0.0900,0.000000,1.011575,1.012327,1.000000,1.034571,0.991141,1.021641
0.1000,0.1000,0.000000,1.013314,1.014474,1.000000,1.035848,0.990445,1.020985
0.1000,0.1100,0.000000,1.012761,1.013632,1.000000,1.035726,0.992013,1.021580
0.1000,0.1200,0.000000,1.012398,1.013274,1.000000,1.034826,0.991204,1.021041
0.1000,0.1300,0.000000,1.013151,1.014091,1.000000,1.036432,0.992008,1.021845
0.1000,0.1400,0.000000,1.012612,1.013545,1.000000,1.035156,0.990967,1.021116
0.1000,0.1500,0.000000,1.013340,1.014335,1.000000,1.036709,0.991826,1.021897
0.1000,0.1600,0.000000,1.012703,1.013684,1.000000,1.035186,0.990663,1.021027
0.1000,0.1700,0.000000,1.013434,1.014479,1.000000,1.036733,0.991593,1.021801
0.1000,0.1800,0.000000,1.012828,1.013860,1.000000,1.035273,0.990468,1.020960
0.1000,0.1900,0.000000,1.013478,1.014573,1.000000,1.036640,0.991243,1.021639
0.1000,0.2000,0.000000,1.012838,1.013918,1.000000,1.035109,0.990053,1.020760
0.1000,0.2100,0.000000,1.013217,1.014341,1.000000,1.035757,0.990571,1.021022
0.1000,0.2200,0.000000,1.013711,1.014897,1.000000,1.036802,0.991024,1.021534
0.1000,0.2300,0.000000,1.013034,1.014204,1.000000,1.035182,0.989739,1.020602
0.1000,0.2400,0.000000,1.013476,1.014705,1.000000,1.036078,0.990162,1.021024
0.1000,0.2500,0.000000,1.013903,1.015191,1.000000,1.036950,0.990608,1.021439
0.1000,0.2600,0.000000,1.012584,1.013959,1.000000,1.034056,0.986346,1.019727
0.1000,0.2700,0.000000,1.013008,1.014445,1.000000,1.034869,0.986863,1.020089
0.1000,0.2800,0.000000,1.013949,1.015335,1.000000,1.036764,0.990092,1.021165
0.1000,0.2900,0.000000,1.014212,1.015666,1.000000,1.037324,0.990039,1.021418
0.1000,0.3000,0.000000,1.014593,1.016110,1.000000,1.038099,0.990519,1.021789
0.1000,0.3100,0.000000,1.013175,1.014790,1.000000,1.034877,0.985888,1.019823
0.1000,0.3200,0.000000,1.013333,1.015011,1.000000,1.035155,0.985763,1.019907
0.1000,0.3300,0.000000,1.013568,1.015316,1.000000,1.035592,0.985853,1.020072
0.1000,0.3400,0.000000,1.013694,1.015511,1.000000,1.035814,0.985652,1.020127
0.1000,0.3500,0.000000,1.013736,1.015620,1.000000,1.035856,0.985270,1.020085
0.1000,0.3600,0.000000,1.013780,1.015704,1.000000,1.035815,0.985359,1.019997
0.1000,0.3700,0.000000,1.014845,1.016933,1.000000,1.038239,0.986980,1.021298
0.1000,0.3800,0.000000,1.014829,1.016981,1.000000,1.038122,0.986625,1.021161
0.1000,0.3900,0.000000,1.014698,1.016917,1.000000,1.037791,0.985894,1.020912
0.1000,0.4000,0.000000,1.015643,1.018036,1.000000,1.039971,0.987355,1.022095
0.1000,0.4100,0.000000,1.028227,1.030392,1.000000,1.069056,1.022902,1.040193
0.1000,0.4200,0.000000,1.029424,1.031808,1.000000,1.072164,1.024065,1.042063
0.1000,0.4300,0.000000,1.030704,1.033334,1.000000,1.075507,1.025330,1.044077
0.1000,0.4400,0.000000,1.029855,1.032446,1.000000,1.073331,1.024596,1.042853
0.1000,0.4500,0.000000,1.030766,1.033566,1.000000,1.075727,1.025529,1.044322
0.1000,0.4600,0.000000,1.032697,1.035551,1.000000,1.080097,1.026884,1.046547
0.1000,0.4700,0.000000,1.029814,1.032512,1.000000,1.072944,1.024491,1.042570
0.1000,0.4800,0.000000,1.025727,1.028062,1.000000,1.062696,1.020960,1.036688
0.1000,0.4900,0.000000,1.022132,1.024143,1.000000,1.053743,1.017893,1.031498
0.1000,0.5000,0.000000,1.018961,1.020681,1.000000,1.045889,1.015218,1.026908
0.1100,0.0000,0.000000,1.011059,1.011880,1.000000,1.032596,0.988163,1.020117
0.1100,0.0100,0.000000,1.012064,1.012951,1.000000,1.034671,0.989580,1.021138
0.1100,0.0200,0.000000,1.011557,1.012433,1.000000,1.033370,0.988680,1.020367
0.1100,0.0300,0.000000,1.011179,1.012054,1.000000,1.032481,0.987886,1.019859
0.1100,0.0400,0.000000,1.012603,1.013461,1.000000,1.035147,0.991543,1.021172
0.1100,0.0500,0.000000,1.011657,1.012588,1.000000,1.033330,0.988396,1.020197
0.1100,0.0600,0.000000,1.012999,1.013903,1.000000,1.035926,0.991980,1.021528
0.1100,0.0700,0.000000,1.010870,1.011681,1.000000,1.032315,0.988534,1.020053
0.1100,0.0800,0.000000,1.011593,1.012449,1.000000,1.033849,0.989545,1.020828
0.1100,0.0900,0.000000,1.011028,1.011772,1.000000,1.033353,0.990094,1.020977
0.1100,0.1000,0.000000,1.010533,1.011262,1.000000,1.032234,0.989357,1.020373
0.1100,0.1100,0.000000,1.012073,1.013172,1.000000,1.033104,0.988438,1.019516
0.1100,0.1200,0.000000,1.012997,1.013910,1.000000,1.036218,0.992085,1.021804
0.1100,0.1300,0.000000,1.012516,1.013429,1.000000,1.035036,0.991087,1.021107
0.1100,0.1400,0.000000,1.012030,1.012938,1.000000,1.033866,0.990128,1.020430
0.1100,0.1500,0.000000,1.012747,1.013717,1.000000,1.035387,0.990927,1.021188
0.1100,0.1600,0.000000,1.011618,1.012667,1.000000,1.033125,0.987248,1.019938
0.1100,0.1700,0.000000,1.012862,1.013882,1.000000,1.035454,0.990715,1.021114
0.1100,0.1800,0.000000,1.013542,1.014626,1.000000,1.036897,0.991537,1.021836
0.1100,0.1900,0.000000,1.012925,1.013996,1.000000,1.035411,0.990391,1.020979
0.1100,0.2000,0.000000,1.012312,1.013370,1.000000,1.033949,0.989223,1.020140
0.1100,0.2100,0.000000,1.012829,1.013946,1.000000,1.035024,0.989752,1.020662
0.1100,0.2200,0.000000,1.013168,1.014327,1.000000,1.035581,0.990211,1.020874
0.1100,0.2300,0.000000,1.013662,1.014884,1.000000,1.036607,0.990694,1.021370
